0.314699,0.299226,0.306713,0.326678,0.307712,0.299476,0.326429,0.283005,0.364612,0.283504,0.32568,0.312204,0.450462,0.395558,0.530322,0.557025,0.579735,0.635139,0.620913,0.587971,0.630896,0.712254,0.678063,0.687547,0.72598,0.683803,0.726479,0.752433,0.791365,0.814075,0.875468,0.809334,0.909159,0.835288,0.790616,0.816821,0.8283,0.802096,0.842775,0.825555,0.837534,0.823309,0.867981,0.885201,0.872224,0.827053,0.808585,0.852758,0.84552,0.894934,0.838283,0.894185,0.893936,0.863489,0.858498,0.861243,0.840529,0.819067,0.790367,0.850262,0.809833,0.796356,0.804842,0.778138,0.849014,0.865485,0.812079,0.784876,0.810082,0.868231,0.810582,0.831046,0.793861,0.833042,0.831545,0.855752,0.789868,0.804342,0.806838,1,0.904667,0.934614,0.796856,0.778138,0.78288,0.928375,0.779636,0.878712,0.796856,0.835288,0.820564,0.862491,0.852758,0.78887,0.812079,0.776641,0.796856,0.70851,0.806588,0.745445,0.720489,0.693536,0.702271,0.69129,0.736212,0.713751,0.738957,0.712753,0.627402,0.649114,0.644372,0.682556,0.664837,0.484153,0.522585,0.370851,0.436736,0.465435,0.441727,0.458198,
0.6447,0.683679,0.645401,0.665171,0.681716,0.702468,0.667555,0.675266,0.694476,0.676108,0.673444,0.732333,0.756029,0.768508,0.817723,0.829921,0.840858,0.837213,0.860488,0.871845,0.834408,0.909142,0.887269,0.846887,0.864274,0.907179,0.915451,0.914049,0.897925,0.859927,0.959899,0.925407,0.953449,0.953029,0.953309,0.961021,0.948261,0.93452,0.976024,0.974481,0.999579,0.969153,0.982473,0.966349,0.98037,0.949663,0.96074,0.951626,0.977706,0.961161,1,0.957235,0.990325,0.986259,0.964246,0.964105,0.959478,0.958076,0.957235,0.955833,0.916994,0.919097,0.908721,0.968172,0.978407,0.985979,0.958918,0.951066,0.9871,0.966489,0.990045,0.989204,0.946158,0.9871,0.950084,0.911526,0.939428,0.977285,0.983315,0.995934,0.998738,0.987801,0.975603,0.976865,0.965087,0.943775,0.963264,0.995233,0.989204,0.968312,0.979529,0.990045,0.906057,0.959058,0.976024,0.950645,0.941391,0.946579,0.930875,0.956394,0.926528,0.898906,0.841139,0.913909,0.911806,0.91461,0.887689,0.900449,0.879978,0.889652,0.900729,0.871004,0.877454,0.812675,0.821789,0.75,0.791643,0.786035,0.790662,0.752103,
0.519143,0.541558,0.538285,0.545484,0.535177,0.537467,0.532886,0.529123,0.537467,0.559555,0.541067,0.57788,0.629908,0.624018,0.701571,0.710897,0.780759,0.766852,0.803501,0.795321,0.805792,0.839005,0.850131,0.854712,0.867965,0.853403,0.866819,0.871237,0.870255,0.925065,0.937991,0.917376,0.947317,0.942408,0.910504,0.952062,0.938318,0.940609,0.948789,0.947317,0.935864,0.919175,0.945517,0.950753,0.938154,0.926047,0.929647,0.94159,0.959751,0.958442,0.96875,0.971695,0.971859,0.966132,0.973495,0.948462,0.951407,0.941427,0.944045,0.953207,0.940936,0.942245,0.93161,0.958279,0.976113,0.970713,0.945844,0.923266,0.967768,0.928174,0.968096,0.954843,0.947153,0.944208,0.945517,0.935373,0.940609,0.951243,0.92752,1,0.963514,0.97644,0.967768,0.935046,0.959424,0.950753,0.930628,0.951407,0.932428,0.928501,0.938973,0.964005,0.939136,0.955334,0.936191,0.925229,0.899051,0.917866,0.856348,0.892997,0.882853,0.869764,0.838678,0.843586,0.852421,0.82428,0.826243,0.835569,0.807264,0.79483,0.804156,0.844241,0.79074,0.753927,0.730039,0.674738,0.685046,0.658377,0.686355,0.662631,
0.820231,0.815044,0.779529,0.811852,0.838587,0.818835,0.773144,0.752394,0.77494,0.768555,0.760575,0.749202,0.789705,0.793496,0.801277,0.7915,0.8332,0.827414,0.836193,0.844972,0.842777,0.84158,0.844174,0.827015,0.847765,0.810455,0.770551,0.769553,0.740423,0.739625,0.76237,0.778931,0.773344,0.758779,0.775738,0.796688,0.833001,0.849362,0.93755,0.955108,0.992219,0.997805,0.957502,0.973863,0.967678,0.911812,0.901437,0.864725,0.855547,0.859936,0.881684,0.889864,0.886073,0.961293,0.999601,0.983839,0.991421,1,0.944733,0.9585,0.973863,0.977055,0.942737,0.946528,0.927773,0.955906,0.961492,0.941939,0.955706,0.941141,0.915403,0.945531,0.92518,0.901836,0.864525,0.876097,0.886273,0.902833,0.888268,0.853152,0.848763,0.840782,0.833998,0.857143,0.863528,0.85814,0.852554,0.818037,0.832203,0.795291,0.800479,0.821828,0.772147,0.792298,0.793895,0.791301,0.794294,0.803272,0.782123,0.833001,0.863128,0.887271,0.830008,0.826616,0.841181,0.84178,0.867718,0.868516,0.883679,0.877494,0.896449,0.889066,0.893456,0.922985,0.850958,0.87909,0.867518,0.905826,0.919992,0.934358,
0.804469,0.848767,0.83908,0.858065,0.83314,0.860261,0.887124,0.892806,0.851995,0.874209,0.86491,0.885057,0.881441,0.897456,0.902105,0.892419,0.870076,0.872272,0.880021,0.880279,0.897585,0.851608,0.919928,0.896552,0.84528,0.913729,0.890094,0.918765,0.917086,0.914374,0.914116,0.925739,0.948599,0.943304,0.925998,0.921994,0.92716,0.937234,0.932068,0.94847,0.977657,0.941883,0.970683,0.946145,0.956219,0.98631,0.971846,0.966421,0.979724,0.9681,0.950536,0.959576,0.941108,0.920832,0.97417,0.939429,0.967584,0.982048,0.936846,0.942787,0.930389,0.973783,0.986569,1,0.962805,0.959835,0.989281,0.957639,0.958802,0.981015,0.980757,0.960351,0.95454,0.96203,0.959835,0.947436,0.956735,0.953377,0.954281,0.947953,0.958156,0.983727,0.945628,0.961384,0.933617,0.970037,0.985019,0.93323,0.93013,0.96655,0.92419,0.966292,0.955314,0.929485,0.91799,0.944466,0.922769,0.90133,0.944079,0.90598,0.922898,0.933488,0.934392,0.944337,0.914762,0.94537,0.952861,0.921865,0.923415,0.831461,0.860261,0.89371,0.890094,0.881312,0.885703,0.855224,0.872917,0.899651,0.88015,0.875242,
0.747015,0.74565,0.782668,0.75998,0.792562,0.863357,0.755715,0.82668,0.814227,0.823951,0.841351,0.856875,0.832992,0.85841,0.85841,0.842375,0.841522,0.867281,0.844422,0.864722,0.853975,0.871546,0.868645,0.847151,0.871375,0.847663,0.854828,0.882463,0.90464,0.88724,0.866087,0.870693,0.875128,0.869669,0.868645,0.873422,0.907881,0.874446,0.917605,0.943023,0.911293,0.940805,0.958035,0.923064,0.918287,0.966223,0.969464,0.962129,0.957011,1,0.970147,0.967758,0.923405,0.91334,0.933129,0.911805,0.939952,0.935346,0.940976,0.957011,0.970317,0.993518,0.918458,0.966735,0.902422,0.96247,0.957694,0.979017,0.929887,0.952576,0.922211,0.937564,0.930229,0.934323,0.924429,0.938246,0.915046,0.944388,0.95377,0.882634,0.963494,0.93057,0.935687,0.896963,0.946605,0.900887,0.925964,0.913681,0.886557,0.903105,0.942852,0.923746,0.91044,0.887581,0.868816,0.887922,0.885534,0.885705,0.867793,0.892869,0.914534,0.905493,0.910099,0.905152,0.911464,0.903958,0.874616,0.881952,0.834016,0.799556,0.842204,0.786421,0.856875,0.819516,0.858922,0.844933,0.842716,0.842204,0.812351,0.820198,
0.812394,0.816546,0.824389,0.819007,0.829463,0.846071,0.852683,0.869752,0.84684,0.878671,0.880209,0.891742,0.87252,0.891127,0.883285,0.882516,0.888821,0.893588,0.878979,0.894972,0.88513,0.87944,0.897432,0.915885,0.912348,0.916808,0.901276,0.910042,0.914193,0.916961,0.909426,0.934799,0.927726,0.946179,0.921882,0.937875,0.957712,0.938644,0.948178,0.950023,0.962325,0.968937,0.976319,0.977241,0.984315,0.967553,0.970936,0.968937,0.97555,0.977087,0.998308,0.990466,0.986006,0.97801,0.963709,0.972782,0.967553,0.968784,0.989851,0.978164,0.97924,0.991696,0.985238,0.989236,0.980317,0.992926,0.988774,0.991542,0.987544,1,0.980932,0.989082,0.974781,0.979394,0.986006,0.973551,0.9491,0.973858,0.992311,0.966477,0.985084,0.982162,0.973243,0.979087,0.982316,0.969553,0.968015,0.962633,0.955867,0.963248,0.955867,0.968015,0.946948,0.94418,0.935261,0.950331,0.925111,0.912809,0.911425,0.912348,0.920191,0.938182,0.922651,0.939259,0.935568,0.934338,0.9328,0.912348,0.881286,0.865447,0.864678,0.866984,0.879286,0.883592,0.880209,0.865754,0.8676,0.874212,0.858834,0.868522,
0.843149,0.845499,0.857248,0.876634,0.886327,0.880305,0.879131,0.884565,0.88853,0.898517,0.886033,0.900132,0.919078,0.921134,0.934498,0.924365,0.935967,0.923924,0.936555,0.935967,0.953003,0.95036,0.961815,0.953591,0.96534,0.949625,0.966515,0.974739,0.971802,0.975474,0.970627,0.97518,0.97753,0.980614,0.964606,0.98032,0.978705,0.985167,0.978851,0.974886,0.984873,0.980908,0.985901,0.990894,0.99486,0.984579,0.983111,0.980614,0.995594,1,0.981789,0.988691,0.984286,0.986782,0.982229,0.983698,0.988545,0.985314,0.984432,0.993391,0.985607,0.986048,0.982964,0.981789,0.978117,0.974005,0.97988,0.990307,0.971802,0.96813,0.975474,0.976208,0.987957,0.976942,0.971215,0.964606,0.977383,0.979439,0.980173,0.967102,0.966074,0.967543,0.965781,0.952857,0.951241,0.948304,0.933911,0.926421,0.933911,0.924218,0.921868,0.917903,0.922896,0.909825,0.899251,0.894111,0.892055,0.877515,0.885886,0.878249,0.88383,0.879131,0.886621,0.865325,0.866794,0.856073,0.844324,0.839771,0.823616,0.828315,0.824203,0.830665,0.81965,0.818769,0.82391,0.821853,0.820825,0.805258,0.818622,0.807167,
0.719236,0.722293,0.718471,0.695032,0.700637,0.69707,0.671592,0.676178,0.677962,0.701401,0.638217,0.641783,0.630573,0.63949,0.698344,0.624968,0.65656,0.707006,0.743439,0.808662,0.749045,0.732739,0.716688,0.730191,0.744204,0.746497,0.697325,0.845605,0.964331,0.787006,0.761529,0.741911,0.800764,0.863949,0.861401,0.848153,0.941401,0.88,0.890446,0.899363,0.925096,1,0.892229,0.90242,0.879236,0.883567,0.932739,0.933503,0.940127,0.911847,0.943185,0.804841,0.836178,0.823949,0.836943,0.832102,0.836943,0.795924,0.839745,0.844076,0.873631,0.886624,0.90828,0.971465,0.985223,0.907261,0.750828,0.721783,0.732229,0.717197,0.783185,0.775541,0.755159,0.723312,0.698344,0.711338,0.69707,0.703185,0.68535,0.602803,0.538599,0.377325,0.507516,0.553376,0.604331,0.64,0.608408,0.616306,0.605096,0.607643,0.637707,0.642038,0.665987,0.717452,0.623694,0.654267,0.664459,0.605605,0.558726,0.556178,0.474904,0.45121,0.50828,0.48051,0.490955,0.466242,0.446115,0.450955,0.418853,0.487643,0.515924,0.56535,0.568917,0.564841,0.532739,0.416051,0.516178,0.522548,0.501656,0.511847,
0.741603,0.762956,0.704894,0.683301,0.7512,0.707054,0.709453,0.675144,0.777591,0.722409,0.62452,0.642274,0.729607,0.669866,0.652831,0.68786,0.669866,0.716891,0.764635,0.838532,0.743762,0.704175,0.713052,0.932582,0.778551,0.81238,0.689779,0.837092,0.977927,0.826775,0.744242,0.726727,0.807582,0.855806,0.889155,0.840691,0.90619,0.922025,0.885557,0.903791,0.890835,0.978887,0.882198,0.963052,0.845969,0.881238,0.946257,0.946257,0.949616,0.902831,0.931142,0.840931,0.796305,0.760317,0.817898,0.798225,0.821017,0.756958,0.824856,0.857006,0.84477,0.90715,0.81262,0.950336,1,0.87428,0.758877,0.71857,0.6869,0.768714,0.793186,0.776871,0.724088,0.763676,0.680422,0.698417,0.697217,0.703935,0.672265,0.631718,0.547265,0.383877,0.495921,0.583973,0.595489,0.639155,0.628599,0.578215,0.634117,0.597649,0.669386,0.668906,0.678503,0.695777,0.609645,0.668906,0.672025,0.65619,0.580374,0.556862,0.565019,0.486324,0.525672,0.498321,0.484885,0.488484,0.5012,0.409549,0.46833,0.505758,0.551344,0.599568,0.538388,0.56286,0.519674,0.399232,0.574616,0.528071,0.553263,0.514875,
